TRANSACTION_ID,TRANS_DT,STORE_ID,CUSTOMER_ID,PRODUCT_ID,DEP,SUBDEP,CAT,SUBCAT,QUANTITY,UNIT_COST,UNIT_PRICE,FEATURE
45665187,2015-01-24 00:00:00,28,4374307,3503,367,21,93,270,1,1.713,5.99,Regular
45664383,2015-01-24 00:00:00,28,77845,3503,367,21,93,270,1,1.713,5.99,Regular
46138374,2015-01-24 00:00:00,29,4506433,3503,367,21,93,270,1,1.7248,5.99,Regular
46802703,2015-01-24 00:00:00,30,4640365,3503,367,21,93,270,1,1.7279,5.99,Regular
47902749,2015-01-24 00:00:00,32,4835555,3503,367,21,93,270,1,1.732,5.99,Regular
49290967,2015-01-24 00:00:00,34,NULL,3503,367,21,93,270,1,1.713,5.99,Regular
49291428,2015-01-24 00:00:00,34,5643488,3503,367,21,93,270,1,1.713,5.99,Regular
28501535,2015-01-25 00:00:00,7,507066,3503,367,21,93,270,1,1.713,5.99,Regular
31779776,2015-01-25 00:00:00,10,1089960,3503,367,21,93,270,1,1.713,5.99,Regular
31779485,2015-01-25 00:00:00,10,1085313,3503,367,21,93,270,1,1.713,5.99,Regular
33889146,2015-01-25 00:00:00,13,1579643,3503,367,21,93,270,1,1.732,5.99,Regular
34469282,2015-01-25 00:00:00,14,5621154,3503,367,21,93,270,1,1.7131,5.99,Regular
35172715,2015-01-25 00:00:00,15,2000714,3503,367,21,93,270,1,1.732,5.99,Regular
38417594,2015-01-25 00:00:00,19,2750174,3503,367,21,93,270,1,1.732,5.99,Regular
29538000,2015-01-25 00:00:00,8,NULL,3503,367,21,93,270,1,1.7133,5.99,Regular
29537497,2015-01-25 00:00:00,8,874091,3503,367,21,93,270,1,1.7133,5.99,Regular
40541301,2015-01-25 00:00:00,21,3226327,3503,367,21,93,270,1,1.732,5.99,Regular
41427884,2015-01-25 00:00:00,22,3324909,3503,367,21,93,270,1,1.713,5.99,Regular
45082936,2015-01-25 00:00:00,27,4319082,3503,367,21,93,270,1,1.7131,4.79,Regular
48365610,2015-01-25 00:00:00,33,5063927,3503,367,21,93,270,1,1.713,5.99,Regular
49293030,2015-01-25 00:00:00,34,5092189,3503,367,21,93,270,1,1.713,5.99,Regular
51836737,2015-01-25 00:00:00,38,5457016,3503,367,21,93,270,1,1.7119,5.99,Regular
52323139,2015-01-25 00:00:00,39,NULL,3503,367,21,93,270,1,1.73,5.99,Regular
26498981,2015-01-26 00:00:00,5,52542,3503,367,21,93,270,1,1.7134,5.99,Regular
26256559,2015-01-26 00:00:00,4,NULL,3503,367,21,93,270,2,1.732,5.99,Regular
27177822,2015-01-26 00:00:00,6,348404,3503,367,21,93,270,1,1.713,5.99,Regular
27179586,2015-01-26 00:00:00,6,4649104,3503,367,21,93,270,1,1.713,5.99,Regular
28504433,2015-01-26 00:00:00,7,5000327,3503,367,21,93,270,1,1.713,5.99,Regular
28504444,2015-01-26 00:00:00,7,5035920,3503,367,21,93,270,1,1.713,5.99,Regular
35175394,2015-01-26 00:00:00,15,2000791,3503,367,21,93,270,1,1.732,5.99,Regular
36395699,2015-01-26 00:00:00,16,NULL,3503,367,21,93,270,1,1.7136,5.99,Regular
37027743,2015-01-26 00:00:00,17,2171485,3503,367,21,93,270,1,1.7132,5.99,Regular
37635648,2015-01-26 00:00:00,18,2416460,3503,367,21,93,270,1,1.7318,5.99,Regular
37635592,2015-01-26 00:00:00,18,2416473,3503,367,21,93,270,1,1.7318,5.99,Regular
29541958,2015-01-26 00:00:00,8,4877366,3503,367,21,93,270,1,1.7133,5.99,Regular
29542406,2015-01-26 00:00:00,8,605989,3503,367,21,93,270,1,1.7133,5.99,Regular
29540161,2015-01-26 00:00:00,8,NULL,3503,367,21,93,270,1,1.7133,5.99,Regular
39630416,2015-01-26 00:00:00,20,2989546,3503,367,21,93,270,1,1.7311,5.99,Regular
40542813,2015-01-26 00:00:00,21,3154424,3503,367,21,93,270,1,1.732,5.99,Regular
40542867,2015-01-26 00:00:00,21,3154446,3503,367,21,93,270,1,1.732,5.99,Regular
42964445,2015-01-26 00:00:00,24,3876804,3503,367,21,93,270,1,1.7319,5.99,Regular
45084509,2015-01-26 00:00:00,27,4309231,3503,367,21,93,270,1,1.7131,4.79,Regular
44526269,2015-01-26 00:00:00,26,10683,3503,367,21,93,270,1,1.7131,5.99,Regular
44526765,2015-01-26 00:00:00,26,4219511,3503,367,21,93,270,1,1.7131,5.99,Regular
46804455,2015-01-26 00:00:00,30,4614749,3503,367,21,93,270,1,1.7304,5.99,Regular
47382824,2015-01-26 00:00:00,31,4716523,3503,367,21,93,270,1,1.731,5.99,Regular
47382361,2015-01-26 00:00:00,31,4775190,3503,367,21,93,270,1,1.731,5.99,Regular
48366421,2015-01-26 00:00:00,33,4879030,3503,367,21,93,270,2,1.713,5.99,Regular
48366862,2015-01-26 00:00:00,33,676223,3503,367,21,93,270,1,1.713,5.99,Regular
49295366,2015-01-26 00:00:00,34,5045579,3503,367,21,93,270,1,1.7158,5.99,Regular
50252012,2015-01-26 00:00:00,35,5151540,3503,367,21,93,270,1,1.7312,5.99,Regular
50251594,2015-01-26 00:00:00,35,5148423,3503,367,21,93,270,1,1.7312,5.99,Regular
50250355,2015-01-26 00:00:00,35,19678,3503,367,21,93,270,4,1.7312,5.99,Regular
50883714,2015-01-26 00:00:00,36,4044183,3503,367,21,93,270,1,1.7254,5.99,Regular
50883792,2015-01-26 00:00:00,36,4044161,3503,367,21,93,270,1,1.7254,5.99,Regular
51838015,2015-01-26 00:00:00,38,5463014,3503,367,21,93,270,1,1.7119,5.99,Regular
27180790,2015-01-27 00:00:00,6,235573,3503,367,21,93,270,1,1.713,5.99,Regular
27180851,2015-01-27 00:00:00,6,142280,3503,367,21,93,270,1,1.713,5.99,Regular
35180607,2015-01-27 00:00:00,15,2000889,3503,367,21,93,270,1,1.732,5.99,Regular
35179206,2015-01-27 00:00:00,15,NULL,3503,367,21,93,270,1,1.732,5.99,Regular
35180165,2015-01-27 00:00:00,15,1817454,3503,367,21,93,270,1,1.732,5.99,Regular
35180855,2015-01-27 00:00:00,15,4589992,3503,367,21,93,270,1,1.732,5.99,Regular
35181344,2015-01-27 00:00:00,15,1745330,3503,367,21,93,270,1,1.732,5.99,Regular
35180848,2015-01-27 00:00:00,15,1914383,3503,367,21,93,270,1,1.732,5.99,Regular
36396532,2015-01-27 00:00:00,16,NULL,3503,367,21,93,270,1,1.7136,5.99,Regular
37028009,2015-01-27 00:00:00,17,2138999,3503,367,21,93,270,1,1.7132,5.99,Regular
37636402,2015-01-27 00:00:00,18,2330986,3503,367,21,93,270,1,1.7318,5.99,Regular
38421881,2015-01-27 00:00:00,19,2438802,3503,367,21,93,270,1,1.732,5.99,Regular
29544386,2015-01-27 00:00:00,8,5783575,3503,367,21,93,270,1,1.7133,5.99,Regular
29544810,2015-01-27 00:00:00,8,1664552,3503,367,21,93,270,1,1.7205,5.99,Regular
30838216,2015-01-27 00:00:00,9,5836594,3503,367,21,93,270,1,1.713,5.99,Regular
43802312,2015-01-27 00:00:00,25,5748411,3503,367,21,93,270,1,1.732,5.99,Regular
47904689,2015-01-27 00:00:00,32,17933,3503,367,21,93,270,9,1.732,5.99,Regular
28509813,2015-01-28 00:00:00,7,18065,3503,367,21,93,270,1,1.713,5.99,Regular
31785451,2015-01-28 00:00:00,10,1140233,3503,367,21,93,270,1,1.7221,5.99,Regular
31785552,2015-01-28 00:00:00,10,1221355,3503,367,21,93,270,1,1.7221,5.99,Regular
31784760,2015-01-28 00:00:00,10,2124,3503,367,21,93,270,2,1.7221,5.99,Regular
32658444,2015-01-28 00:00:00,11,1345695,3503,367,21,93,270,1,1.713,5.99,Regular
38425424,2015-01-28 00:00:00,19,2463904,3503,367,21,93,270,1,1.732,5.99,Regular
40546870,2015-01-28 00:00:00,21,3214292,3503,367,21,93,270,1,1.732,5.99,Regular
40546683,2015-01-28 00:00:00,21,3039847,3503,367,21,93,270,1,1.732,5.99,Regular
40545736,2015-01-28 00:00:00,21,3156145,3503,367,21,93,270,1,1.732,5.99,Regular
43803440,2015-01-28 00:00:00,25,4057014,3503,367,21,93,270,1,1.732,5.99,Regular
43803515,2015-01-28 00:00:00,25,4056993,3503,367,21,93,270,1,1.732,5.99,Regular
51357357,2015-01-28 00:00:00,37,5769601,3503,367,21,93,270,1,1.7125,5.99,Regular
52326712,2015-01-28 00:00:00,39,1883686,3503,367,21,93,270,1,1.7315,5.99,Regular
27186810,2015-01-29 00:00:00,6,23497,3503,367,21,93,270,1,1.7299,5.99,Regular
27186817,2015-01-29 00:00:00,6,23571,3503,367,21,93,270,1,1.7299,5.99,Regular
27186822,2015-01-29 00:00:00,6,23520,3503,367,21,93,270,1,1.7299,5.99,Regular
27186827,2015-01-29 00:00:00,6,23530,3503,367,21,93,270,1,1.7299,5.99,Regular
27186881,2015-01-29 00:00:00,6,23534,3503,367,21,93,270,1,1.7299,5.99,Regular
27186854,2015-01-29 00:00:00,6,23521,3503,367,21,93,270,1,1.7299,5.99,Regular
27186904,2015-01-29 00:00:00,6,23568,3503,367,21,93,270,1,1.7299,5.99,Regular
27186830,2015-01-29 00:00:00,6,23559,3503,367,21,93,270,1,1.7299,5.99,Regular
27186824,2015-01-29 00:00:00,6,23587,3503,367,21,93,270,1,1.7299,5.99,Regular
27186858,2015-01-29 00:00:00,6,23589,3503,367,21,93,270,1,1.7299,5.99,Regular
27186873,2015-01-29 00:00:00,6,23544,3503,367,21,93,270,1,1.7299,5.99,Regular
27186891,2015-01-29 00:00:00,6,23572,3503,367,21,93,270,1,1.7299,5.99,Regular
31788086,2015-01-29 00:00:00,10,1084307,3503,367,21,93,270,1,1.7305,5.99,Regular
31787061,2015-01-29 00:00:00,10,1158208,3503,367,21,93,270,1,1.7221,5.99,Regular
32660244,2015-01-29 00:00:00,11,1246680,3503,367,21,93,270,1,1.713,5.99,Regular
33894575,2015-01-29 00:00:00,13,1477831,3503,367,21,93,270,1,1.732,5.99,Regular
33894610,2015-01-29 00:00:00,13,1477835,3503,367,21,93,270,1,1.732,5.99,Regular
35185350,2015-01-29 00:00:00,15,10152,3503,367,21,93,270,1,1.732,5.99,Regular
35187539,2015-01-29 00:00:00,15,1920067,3503,367,21,93,270,1,1.732,5.99,Regular
35185367,2015-01-29 00:00:00,15,10181,3503,367,21,93,270,1,1.732,5.99,Regular
38428544,2015-01-29 00:00:00,19,2495751,3503,367,21,93,270,1,1.732,5.99,Regular
29550215,2015-01-29 00:00:00,8,4985508,3503,367,21,93,270,1,1.7205,5.99,Regular
39636477,2015-01-29 00:00:00,20,5702685,3503,367,21,93,270,1,1.7319,5.99,Regular
44529396,2015-01-29 00:00:00,26,5782525,3503,367,21,93,270,2,1.7131,5.99,Regular
46145872,2015-01-29 00:00:00,29,4387774,3503,367,21,93,270,1,1.7303,5.99,Regular
49301534,2015-01-29 00:00:00,34,5047725,3503,367,21,93,270,1,1.7272,5.99,Regular
49302302,2015-01-29 00:00:00,34,5010253,3503,367,21,93,270,2,1.7272,5.99,Regular
52922255,2015-01-29 00:00:00,40,NULL,3503,367,21,93,270,1,1.7158,5.99,Regular
26503101,2015-01-30 00:00:00,5,31298,3503,367,21,93,270,1,1.7134,5.99,Regular
31790598,2015-01-30 00:00:00,10,1078133,3503,367,21,93,270,1,1.7305,5.99,Regular
32662823,2015-01-30 00:00:00,11,1279638,3503,367,21,93,270,1,1.7257,5.99,Regular
32661855,2015-01-30 00:00:00,11,1379808,3503,367,21,93,270,1,1.7257,5.99,Regular
34474871,2015-01-30 00:00:00,14,1603784,3503,367,21,93,270,1,1.7216,5.99,Regular
34474849,2015-01-30 00:00:00,14,5728804,3503,367,21,93,270,1,1.7216,5.99,Regular
35191080,2015-01-30 00:00:00,15,1746155,3503,367,21,93,270,1,1.732,5.99,Regular
35191102,2015-01-30 00:00:00,15,1746142,3503,367,21,93,270,1,1.732,5.99,Regular
35190484,2015-01-30 00:00:00,15,1844400,3503,367,21,93,270,1,1.732,5.99,Regular
35188261,2015-01-30 00:00:00,15,1792804,3503,367,21,93,270,1,1.732,5.99,Regular
35191110,2015-01-30 00:00:00,15,1746227,3503,367,21,93,270,1,1.732,5.99,Regular
35191061,2015-01-30 00:00:00,15,1746174,3503,367,21,93,270,1,1.732,5.99,Regular
35190750,2015-01-30 00:00:00,15,3888194,3503,367,21,93,270,1,1.732,5.99,Regular
30845744,2015-01-30 00:00:00,9,975118,3503,367,21,93,270,1,1.7274,5.99,Regular
40551613,2015-01-30 00:00:00,21,3036234,3503,367,21,93,270,1,1.732,5.99,Regular
40551815,2015-01-30 00:00:00,21,NULL,3503,367,21,93,270,1,1.732,5.99,Regular
40549935,2015-01-30 00:00:00,21,9071,3503,367,21,93,270,1,1.732,5.99,Regular
42160499,2015-01-30 00:00:00,23,3522988,3503,367,21,93,270,1,1.7318,5.99,Regular
46148138,2015-01-30 00:00:00,29,4377274,3503,367,21,93,270,1,1.7303,5.99,Regular
46148223,2015-01-30 00:00:00,29,4408257,3503,367,21,93,270,1,1.7303,5.99,Regular
47387897,2015-01-30 00:00:00,31,4806351,3503,367,21,93,270,1,1.7317,5.99,Regular
47387882,2015-01-30 00:00:00,31,4806352,3503,367,21,93,270,1,1.7317,5.99,Regular
49303628,2015-01-30 00:00:00,34,5043538,3503,367,21,93,270,1,1.7272,5.99,Regular
52330051,2015-01-30 00:00:00,39,5567542,3503,367,21,93,270,1,1.7315,5.99,Regular
52329944,2015-01-30 00:00:00,39,1935240,3503,367,21,93,270,1,1.7315,5.99,Regular
52329922,2015-01-30 00:00:00,39,1935265,3503,367,21,93,270,1,1.7315,5.99,Regular
27194334,2015-01-31 00:00:00,6,180302,3503,367,21,93,270,1,1.7317,2.99,Other_Events
28517920,2015-01-31 00:00:00,7,468175,3503,367,21,93,270,1,1.7299,2.99,Other_Events
28516109,2015-01-31 00:00:00,7,372433,3503,367,21,93,270,1,1.7299,2.99,Other_Events
32663850,2015-01-31 00:00:00,11,1229224,3503,367,21,93,270,1,1.7257,2.99,Other_Events
35192122,2015-01-31 00:00:00,15,3488698,3503,367,21,93,270,1,1.732,2.99,Other_Events
36403860,2015-01-31 00:00:00,16,2081666,3503,367,21,93,270,1,1.7136,2.99,Other_Events
37641893,2015-01-31 00:00:00,18,5845316,3503,367,21,93,270,1,1.7318,2.99,Other_Events
38435080,2015-01-31 00:00:00,19,NULL,3503,367,21,93,270,1,1.732,2.99,Other_Events
30847625,2015-01-31 00:00:00,9,982289,3503,367,21,93,270,1,1.7274,2.99,Other_Events
30847851,2015-01-31 00:00:00,9,907339,3503,367,21,93,270,2,1.7274,2.99,Other_Events
30846670,2015-01-31 00:00:00,9,4336034,3503,367,21,93,270,1,1.7274,2.99,Other_Events
30846878,2015-01-31 00:00:00,9,1068251,3503,367,21,93,270,1,1.7274,2.99,Other_Events
30847083,2015-01-31 00:00:00,9,5895130,3503,367,21,93,270,2,1.7274,2.99,Other_Events
30847033,2015-01-31 00:00:00,9,1047924,3503,367,21,93,270,1,1.7274,2.99,Other_Events
30846343,2015-01-31 00:00:00,9,5826232,3503,367,21,93,270,1,1.7274,2.99,Other_Events
30845856,2015-01-31 00:00:00,9,1073475,3503,367,21,93,270,1,1.7274,2.99,Other_Events
30846556,2015-01-31 00:00:00,9,5689338,3503,367,21,93,270,1,1.7274,2.99,Other_Events
30846868,2015-01-31 00:00:00,9,1417670,3503,367,21,93,270,4,1.7274,2.99,Other_Events
41436758,2015-01-31 00:00:00,22,3306281,3503,367,21,93,270,1,1.713,2.99,Other_Events
41438380,2015-01-31 00:00:00,22,1001056,3503,367,21,93,270,1,1.713,2.99,Other_Events
42162414,2015-01-31 00:00:00,23,3575249,3503,367,21,93,270,1,1.7318,2.99,Other_Events
42163766,2015-01-31 00:00:00,23,NULL,3503,367,21,93,270,1,1.7318,2.99,Other_Events
43809002,2015-01-31 00:00:00,25,4057211,3503,367,21,93,270,1,1.732,2.99,Other_Events
43809061,2015-01-31 00:00:00,25,4057220,3503,367,21,93,270,1,1.732,2.99,Other_Events
45672383,2015-01-31 00:00:00,28,4372712,3503,367,21,93,270,1,1.713,2.99,Other_Events
47389089,2015-01-31 00:00:00,31,4657845,3503,367,21,93,270,1,1.7317,2.99,Other_Events
47389253,2015-01-31 00:00:00,31,4659746,3503,367,21,93,270,1,1.7317,2.99,Other_Events
47907874,2015-01-31 00:00:00,32,4811636,3503,367,21,93,270,1,1.732,2.99,Other_Events
47907492,2015-01-31 00:00:00,32,NULL,3503,367,21,93,270,1,1.732,2.99,Other_Events
48376083,2015-01-31 00:00:00,33,4964036,3503,367,21,93,270,1,1.7276,2.99,Other_Events
49307022,2015-01-31 00:00:00,34,437249,3503,367,21,93,270,1,1.7272,2.99,Other_Events
49306462,2015-01-31 00:00:00,34,1232979,3503,367,21,93,270,1,1.7272,2.99,Other_Events
50258990,2015-01-31 00:00:00,35,5150477,3503,367,21,93,270,1,1.7319,2.99,Other_Events
52924699,2015-01-31 00:00:00,40,5657032,3503,367,21,93,270,2,1.7158,2.99,Other_Events
27198728,2015-02-01 00:00:00,6,5760420,3503,367,21,93,270,1,1.7317,2.99,Other_Events
27198717,2015-02-01 00:00:00,6,5760438,3503,367,21,93,270,1,1.7317,2.99,Other_Events
27198570,2015-02-01 00:00:00,6,174897,3503,367,21,93,270,1,1.7317,2.99,Other_Events
27198785,2015-02-01 00:00:00,6,5760434,3503,367,21,93,270,1,1.7317,2.99,Other_Events
27198736,2015-02-01 00:00:00,6,5760464,3503,367,21,93,270,1,1.7317,2.99,Other_Events
27198744,2015-02-01 00:00:00,6,5760398,3503,367,21,93,270,1,1.7317,2.99,Other_Events
27198722,2015-02-01 00:00:00,6,5760400,3503,367,21,93,270,1,1.7317,2.99,Other_Events
27198789,2015-02-01 00:00:00,6,5760430,3503,367,21,93,270,1,1.7317,2.99,Other_Events
27198773,2015-02-01 00:00:00,6,5760452,3503,367,21,93,270,1,1.7317,2.99,Other_Events
27198776,2015-02-01 00:00:00,6,5760407,3503,367,21,93,270,1,1.7317,2.99,Other_Events
28518428,2015-02-01 00:00:00,7,362757,3503,367,21,93,270,1,1.7299,2.99,Other_Events
28518485,2015-02-01 00:00:00,7,362775,3503,367,21,93,270,1,1.7299,2.99,Other_Events
34476815,2015-02-01 00:00:00,14,5643933,3503,367,21,93,270,1,1.7216,2.99,Other_Events
35196399,2015-02-01 00:00:00,15,1731134,3503,367,21,93,270,1,1.732,2.99,Other_Events
35196560,2015-02-01 00:00:00,15,1721174,3503,367,21,93,270,1,1.732,2.99,Other_Events
35195715,2015-02-01 00:00:00,15,1681763,3503,367,21,93,270,1,1.732,2.99,Other_Events
35197328,2015-02-01 00:00:00,15,1993742,3503,367,21,93,270,1,1.732,2.99,Other_Events
37643285,2015-02-01 00:00:00,18,2305542,3503,367,21,93,270,1,1.7318,2.99,Other_Events
38436085,2015-02-01 00:00:00,19,2718800,3503,367,21,93,270,1,1.732,2.99,Other_Events
38436694,2015-02-01 00:00:00,19,2733997,3503,367,21,93,270,1,1.732,2.99,Other_Events
38436809,2015-02-01 00:00:00,19,2720466,3503,367,21,93,270,1,1.732,2.99,Other_Events
29559943,2015-02-01 00:00:00,8,4918383,3503,367,21,93,270,1,1.7205,2.99,Other_Events
29560308,2015-02-01 00:00:00,8,731528,3503,367,21,93,270,1,1.7205,2.99,Other_Events
29560328,2015-02-01 00:00:00,8,731542,3503,367,21,93,270,1,1.7205,2.99,Other_Events
30849323,2015-02-01 00:00:00,9,881476,3503,367,21,93,270,1,1.7274,2.99,Other_Events
30849679,2015-02-01 00:00:00,9,963557,3503,367,21,93,270,1,1.7274,2.99,Other_Events
30848849,2015-02-01 00:00:00,9,5680569,3503,367,21,93,270,1,1.7274,2.99,Other_Events
30848816,2015-02-01 00:00:00,9,955549,3503,367,21,93,270,1,1.7274,2.99,Other_Events
30849260,2015-02-01 00:00:00,9,5840567,3503,367,21,93,270,1,1.7274,2.99,Other_Events
30849155,2015-02-01 00:00:00,9,894946,3503,367,21,93,270,1,1.7274,2.99,Other_Events
40556412,2015-02-01 00:00:00,21,3243493,3503,367,21,93,270,1,1.732,2.99,Other_Events
40556464,2015-02-01 00:00:00,21,3243516,3503,367,21,93,270,1,1.732,2.99,Other_Events
40555391,2015-02-01 00:00:00,21,3009423,3503,367,21,93,270,1,1.732,2.99,Other_Events
42972651,2015-02-01 00:00:00,24,3701337,3503,367,21,93,270,1,1.7319,2.99,Other_Events
42972672,2015-02-01 00:00:00,24,3701342,3503,367,21,93,270,1,1.7319,2.99,Other_Events
43810316,2015-02-01 00:00:00,25,2613975,3503,367,21,93,270,1,1.732,2.99,Other_Events
43811557,2015-02-01 00:00:00,25,5765858,3503,367,21,93,270,1,1.732,2.99,Other_Events
43810986,2015-02-01 00:00:00,25,4057231,3503,367,21,93,270,1,1.732,2.99,Other_Events
43811578,2015-02-01 00:00:00,25,5765816,3503,367,21,93,270,1,1.732,2.99,Other_Events
43810991,2015-02-01 00:00:00,25,NULL,3503,367,21,93,270,1,1.732,2.99,Other_Events
43811426,2015-02-01 00:00:00,25,1976252,3503,367,21,93,270,1,1.732,2.99,Other_Events
43811380,2015-02-01 00:00:00,25,1976232,3503,367,21,93,270,1,1.732,2.99,Other_Events
43810619,2015-02-01 00:00:00,25,3911926,3503,367,21,93,270,1,1.732,2.99,Other_Events
43810612,2015-02-01 00:00:00,25,3911949,3503,367,21,93,270,1,1.732,2.99,Other_Events
44534357,2015-02-01 00:00:00,26,4219742,3503,367,21,93,270,1,1.7276,2.99,Other_Events
44533780,2015-02-01 00:00:00,26,3264811,3503,367,21,93,270,1,1.7276,2.99,Other_Events
44533999,2015-02-01 00:00:00,26,4171311,3503,367,21,93,270,1,1.7276,2.99,Other_Events
44533781,2015-02-01 00:00:00,26,4218669,3503,367,21,93,270,5,1.7276,2.99,Other_Events
45091832,2015-02-01 00:00:00,27,4229413,3503,367,21,93,270,1,1.7279,2.99,Other_Events
46811851,2015-02-01 00:00:00,30,4639421,3503,367,21,93,270,1,1.7304,2.99,Other_Events
49309533,2015-02-01 00:00:00,34,452366,3503,367,21,93,270,1,1.7272,2.99,Other_Events
49309961,2015-02-01 00:00:00,34,5026382,3503,367,21,93,270,1,1.7272,2.99,Other_Events
49309976,2015-02-01 00:00:00,34,5026389,3503,367,21,93,270,1,1.7272,2.99,Other_Events
50260305,2015-02-01 00:00:00,35,1673826,3503,367,21,93,270,1,1.7319,2.99,Other_Events
51843417,2015-02-01 00:00:00,38,NULL,3503,367,21,93,270,1,1.7119,2.99,Other_Events
51843044,2015-02-01 00:00:00,38,5473525,3503,367,21,93,270,1,1.7119,2.99,Other_Events
51843102,2015-02-01 00:00:00,38,5473556,3503,367,21,93,270,1,1.7119,2.99,Other_Events
52333117,2015-02-01 00:00:00,39,5649704,3503,367,21,93,270,1,1.7315,2.99,Other_Events
52333775,2015-02-01 00:00:00,39,1813077,3503,367,21,93,270,1,1.7315,2.99,Other_Events
26259488,2015-02-02 00:00:00,4,NULL,3503,367,21,93,270,1,1.732,3,Other_Events
26259620,2015-02-02 00:00:00,4,NULL,3503,367,21,93,270,1,1.732,3,Other_Events
26259527,2015-02-02 00:00:00,4,NULL,3503,367,21,93,270,1,1.732,3,Other_Events
26259494,2015-02-02 00:00:00,4,NULL,3503,367,21,93,270,1,1.732,3,Other_Events
32666009,2015-02-02 00:00:00,11,1319198,3503,367,21,93,270,1,1.7257,2.99,Other_Events
35198207,2015-02-02 00:00:00,15,1758766,3503,367,21,93,270,1,1.732,2.99,Other_Events
35197693,2015-02-02 00:00:00,15,8547,3503,367,21,93,270,1,1.732,2.99,Other_Events
35197966,2015-02-02 00:00:00,15,1892795,3503,367,21,93,270,1,1.732,2.99,Other_Events
37644381,2015-02-02 00:00:00,18,4044048,3503,367,21,93,270,1,1.7318,2.99,Other_Events
38439078,2015-02-02 00:00:00,19,2740685,3503,367,21,93,270,1,1.732,2.99,Other_Events
38439086,2015-02-02 00:00:00,19,2740681,3503,367,21,93,270,1,1.732,2.99,Other_Events
38439143,2015-02-02 00:00:00,19,2740632,3503,367,21,93,270,1,1.732,2.99,Other_Events
29564505,2015-02-02 00:00:00,8,769317,3503,367,21,93,270,1,1.7205,2.99,Other_Events
30850228,2015-02-02 00:00:00,9,907177,3503,367,21,93,270,1,1.7274,2.99,Other_Events
30851766,2015-02-02 00:00:00,9,886102,3503,367,21,93,270,1,1.7274,2.99,Other_Events
30851167,2015-02-02 00:00:00,9,5666671,3503,367,21,93,270,1,1.7274,2.99,Other_Events
30851051,2015-02-02 00:00:00,9,884294,3503,367,21,93,270,3,1.7274,2.99,Other_Events
30850899,2015-02-02 00:00:00,9,885327,3503,367,21,93,270,1,1.7274,2.99,Other_Events
40557003,2015-02-02 00:00:00,21,3163093,3503,367,21,93,270,1,1.732,2.99,Other_Events
41440221,2015-02-02 00:00:00,22,3284499,3503,367,21,93,270,1,1.7266,2.99,Other_Events
42165882,2015-02-02 00:00:00,23,3598885,3503,367,21,93,270,7,1.7318,2.99,Other_Events
42166127,2015-02-02 00:00:00,23,5277,3503,367,21,93,270,4,1.7318,2.99,Other_Events
42166039,2015-02-02 00:00:00,23,3549987,3503,367,21,93,270,1,1.7318,2.99,Other_Events
42166654,2015-02-02 00:00:00,23,3623759,3503,367,21,93,270,1,1.7318,2.99,Other_Events
41441014,2015-02-02 00:00:00,22,3382836,3503,367,21,93,270,1,1.7266,2.99,Other_Events
42166315,2015-02-02 00:00:00,23,2920680,3503,367,21,93,270,1,1.7318,2.99,Other_Events
42973838,2015-02-02 00:00:00,24,3756481,3503,367,21,93,270,1,1.7319,2.99,Other_Events
43812787,2015-02-02 00:00:00,25,4011201,3503,367,21,93,270,1,1.732,2.99,Other_Events
43812189,2015-02-02 00:00:00,25,4037219,3503,367,21,93,270,1,1.732,2.99,Other_Events
43812413,2015-02-02 00:00:00,25,5653100,3503,367,21,93,270,1,1.732,2.99,Other_Events
44534685,2015-02-02 00:00:00,26,3282596,3503,367,21,93,270,1,1.7276,2.99,Other_Events
44534968,2015-02-02 00:00:00,26,4137451,3503,367,21,93,270,1,1.7276,2.99,Other_Events
44534694,2015-02-02 00:00:00,26,3282579,3503,367,21,93,270,1,1.7276,2.99,Other_Events
44535163,2015-02-02 00:00:00,26,4204484,3503,367,21,93,270,1,1.7276,2.99,Other_Events
44535321,2015-02-02 00:00:00,26,4069966,3503,367,21,93,270,1,1.7276,2.99,Other_Events
44535005,2015-02-02 00:00:00,26,4137496,3503,367,21,93,270,1,1.7276,2.99,Other_Events
44535454,2015-02-02 00:00:00,26,NULL,3503,367,21,93,270,1,1.7276,2.99,Other_Events
46152490,2015-02-02 00:00:00,29,5696669,3503,367,21,93,270,1,1.7303,2.99,Other_Events
46812903,2015-02-02 00:00:00,30,NULL,3503,367,21,93,270,1,1.7304,2.99,Other_Events
46813174,2015-02-02 00:00:00,30,2740266,3503,367,21,93,270,1,1.7304,2.99,Other_Events
48380268,2015-02-02 00:00:00,33,652210,3503,367,21,93,270,3,1.7276,2.99,Other_Events
48379848,2015-02-02 00:00:00,33,4968847,3503,367,21,93,270,1,1.7276,2.99,Other_Events
49311051,2015-02-02 00:00:00,34,23383,3503,367,21,93,270,1,1.7272,2.99,Other_Events
49310433,2015-02-02 00:00:00,34,5137754,3503,367,21,93,270,1,1.7272,2.99,Other_Events
49311041,2015-02-02 00:00:00,34,23379,3503,367,21,93,270,1,1.7272,2.99,Other_Events
49310587,2015-02-02 00:00:00,34,5123571,3503,367,21,93,270,1,1.7272,2.99,Other_Events
49310701,2015-02-02 00:00:00,34,NULL,3503,367,21,93,270,3,1.7272,2.99,Other_Events
49311031,2015-02-02 00:00:00,34,23392,3503,367,21,93,270,1,1.7272,2.99,Other_Events
